_id,latitude,longitude,transaction_status
659448754e83923ff770f353,16.60N,78.70E,TRANSACTION_SUCCESS
659448754e83923ff770f354,16.89N,77.38E,TRANSACTION_SUCCESS
659448754e83923ff770f355,17.43N,76.51E,TRANSACTION_SUCCESS
659448754e83923ff770f356,21.48N,74.19E,TRANSACTION_PENDING
659448764e83923ff770f357,17.16N,76.91E,TRANSACTION_SUCCESS
659448764e83923ff770f358,18.33N,73.31E,TRANSACTION_SUCCESS
659448764e83923ff770f359,20.55N,76.05E,TRANSACTION_SUCCESS
659448764e83923ff770f35a,16.96N,73.71E,TRANSACTION_SUCCESS
659448764e83923ff770f35b,22.05N,79.39E,TRANSACTION_SUCCESS
659448764e83923ff770f35c,19.25N,77.84E,TRANSACTION_SUCCESS
659448764e83923ff770f35d,18.77N,76.84E,TRANSACTION_SUCCESS
659448764e83923ff770f35e,15.70N,76.88E,TRANSACTION_SUCCESS
659448774e83923ff770f35f,16.67N,73.98E,TRANSACTION_SUCCESS
659448774e83923ff770f360,21.60N,75.14E,TRANSACTION_SUCCESS
659448774e83923ff770f361,19.96N,79.93E,TRANSACTION_SUCCESS
659448774e83923ff770f362,18.85N,77.48E,TRANSACTION_SUCCESS
659448774e83923ff770f363,16.47N,78.96E,TRANSACTION_SUCCESS
659448774e83923ff770f364,20.18N,77.50E,TRANSACTION_SUCCESS
659448774e83923ff770f365,18.18N,77.37E,TRANSACTION_SUCCESS
659448774e83923ff770f366,21.44N,76.72E,TRANSACTION_FAILED
659448774e83923ff770f367,19.01N,73.12E,TRANSACTION_SUCCESS
659448784e83923ff770f368,20.54N,78.41E,TRANSACTION_SUCCESS
659448784e83923ff770f369,22.04N,79.98E,TRANSACTION_SUCCESS
659448784e83923ff770f36a,19.93N,74.89E,TRANSACTION_SUCCESS
659448784e83923ff770f36b,18.31N,78.45E,TRANSACTION_SUCCESS
659448784e83923ff770f36c,19.04N,74.23E,TRANSACTION_SUCCESS
659448784e83923ff770f36d,18.64N,77.50E,TRANSACTION_SUCCESS
659448784e83923ff770f36e,20.11N,80.20E,TRANSACTION_SUCCESS
659448794e83923ff770f36f,17.52N,75.45E,TRANSACTION_SUCCESS
659448794e83923ff770f370,17.10N,77.08E,TRANSACTION_SUCCESS
659448794e83923ff770f371,16.70N,73.19E,TRANSACTION_SUCCESS
659448794e83923ff770f372,20.24N,72.99E,TRANSACTION_SUCCESS
659448794e83923ff770f373,15.50N,73.16E,TRANSACTION_SUCCESS
659448794e83923ff770f374,16.39N,76.81E,TRANSACTION_SUCCESS
659448794e83923ff770f375,16.20N,79.39E,TRANSACTION_PENDING
659448794e83923ff770f376,19.35N,78.33E,TRANSACTION_SUCCESS
659448794e83923ff770f377,16.21N,77.75E,TRANSACTION_SUCCESS
6594487a4e83923ff770f378,20.77N,79.90E,TRANSACTION_SUCCESS
6594487a4e83923ff770f379,19.96N,77.16E,TRANSACTION_SUCCESS
6594487a4e83923ff770f37a,17.25N,77.98E,TRANSACTION_SUCCESS
6594487a4e83923ff770f37b,18.92N,76.82E,TRANSACTION_PENDING
6594487a4e83923ff770f37c,19.18N,75.81E,TRANSACTION_SUCCESS
6594487a4e83923ff770f37d,18.12N,78.18E,TRANSACTION_SUCCESS
6594487a4e83923ff770f37e,17.46N,73.87E,TRANSACTION_SUCCESS
6594487b4e83923ff770f37f,16.84N,78.10E,TRANSACTION_FAILED
6594487b4e83923ff770f380,19.53N,75.60E,TRANSACTION_SUCCESS
6594487b4e83923ff770f381,21.75N,77.27E,TRANSACTION_SUCCESS
6594487b4e83923ff770f382,15.37N,80.14E,TRANSACTION_SUCCESS
6594487b4e83923ff770f383,17.12N,75.03E,TRANSACTION_SUCCESS
6594487b4e83923ff770f384,18.19N,72.80E,TRANSACTION_SUCCESS
6594487c4e83923ff770f385,15.89N,77.08E,TRANSACTION_SUCCESS
6594487c4e83923ff770f386,15.78N,77.65E,TRANSACTION_SUCCESS
6594487c4e83923ff770f387,17.10N,79.56E,TRANSACTION_SUCCESS
6594487c4e83923ff770f388,16.76N,73.16E,TRANSACTION_SUCCESS
6594487c4e83923ff770f389,22.07N,74.94E,TRANSACTION_SUCCESS
6594487c4e83923ff770f38a,17.95N,79.90E,TRANSACTION_SUCCESS
6594487c4e83923ff770f38b,19.85N,80.06E,TRANSACTION_SUCCESS
6594487c4e83923ff770f38c,18.68N,74.43E,TRANSACTION_SUCCESS
6594487c4e83923ff770f38d,19.14N,75.56E,TRANSACTION_SUCCESS
6594487d4e83923ff770f38e,17.83N,79.14E,TRANSACTION_SUCCESS
6594487d4e83923ff770f38f,21.15N,77.72E,TRANSACTION_FAILED
6594487d4e83923ff770f390,18.02N,76.33E,TRANSACTION_SUCCESS
6594487d4e83923ff770f391,17.93N,78.76E,TRANSACTION_SUCCESS
6594487d4e83923ff770f392,17.11N,74.19E,TRANSACTION_SUCCESS
6594487d4e83923ff770f393,20.72N,75.02E,TRANSACTION_SUCCESS
6594487d4e83923ff770f394,19.84N,78.40E,TRANSACTION_SUCCESS
6594487d4e83923ff770f395,20.07N,80.05E,TRANSACTION_SUCCESS
6594487e4e83923ff770f396,18.02N,76.75E,TRANSACTION_FAILED
6594487e4e83923ff770f397,19.76N,72.51E,TRANSACTION_SUCCESS
6594487e4e83923ff770f398,17.05N,76.25E,TRANSACTION_SUCCESS
6594487e4e83923ff770f399,15.82N,75.29E,TRANSACTION_SUCCESS
6594487e4e83923ff770f39a,17.08N,79.43E,TRANSACTION_FAILED
6594487e4e83923ff770f39b,17.12N,78.79E,TRANSACTION_SUCCESS
6594487e4e83923ff770f39c,21.37N,77.46E,TRANSACTION_SUCCESS
6594487e4e83923ff770f39d,15.63N,79.02E,TRANSACTION_SUCCESS
6594487e4e83923ff770f39e,18.05N,73.30E,TRANSACTION_SUCCESS
6594487f4e83923ff770f39f,19.84N,79.54E,TRANSACTION_SUCCESS
6594487f4e83923ff770f3a0,15.56N,72.75E,TRANSACTION_SUCCESS
6594487f4e83923ff770f3a1,20.62N,78.33E,TRANSACTION_SUCCESS
6594487f4e83923ff770f3a2,17.25N,75.91E,TRANSACTION_SUCCESS
6594487f4e83923ff770f3a3,15.42N,80.44E,TRANSACTION_SUCCESS
6594487f4e83923ff770f3a4,17.77N,75.47E,TRANSACTION_SUCCESS
6594487f4e83923ff770f3a5,19.19N,74.17E,TRANSACTION_SUCCESS
6594487f4e83923ff770f3a6,16.61N,74.47E,TRANSACTION_SUCCESS
659448804e83923ff770f3a7,17.79N,78.07E,TRANSACTION_SUCCESS
659448804e83923ff770f3a8,15.36N,77.79E,TRANSACTION_SUCCESS
659448804e83923ff770f3a9,21.39N,76.16E,TRANSACTION_FAILED
659448804e83923ff770f3aa,16.92N,73.47E,TRANSACTION_SUCCESS
659448804e83923ff770f3ab,15.40N,76.62E,TRANSACTION_FAILED
659448804e83923ff770f3ac,16.95N,79.86E,TRANSACTION_SUCCESS
659448804e83923ff770f3ad,15.42N,75.31E,TRANSACTION_SUCCESS
659448804e83923ff770f3ae,17.86N,73.71E,TRANSACTION_SUCCESS
659448814e83923ff770f3af,19.62N,73.65E,TRANSACTION_SUCCESS
659448814e83923ff770f3b0,19.38N,74.85E,TRANSACTION_SUCCESS
659448814e83923ff770f3b1,20.80N,74.17E,TRANSACTION_SUCCESS
659448814e83923ff770f3b2,17.58N,78.50E,TRANSACTION_SUCCESS
659448814e83923ff770f3b3,22.05N,76.08E,TRANSACTION_SUCCESS
659448814e83923ff770f3b4,16.50N,75.82E,TRANSACTION_SUCCESS
659448814e83923ff770f3b5,15.65N,76.06E,TRANSACTION_SUCCESS
659448824e83923ff770f3b6,19.81N,77.94E,TRANSACTION_SUCCESS
659448824e83923ff770f3b7,18.03N,78.35E,TRANSACTION_SUCCESS
659448824e83923ff770f3b8,22.06N,76.92E,TRANSACTION_SUCCESS
659448824e83923ff770f3b9,16.37N,77.06E,TRANSACTION_SUCCESS
659448824e83923ff770f3ba,15.48N,78.57E,TRANSACTION_SUCCESS
659448824e83923ff770f3bb,20.60N,75.85E,TRANSACTION_SUCCESS
659448824e83923ff770f3bc,18.63N,80.31E,TRANSACTION_SUCCESS
659448824e83923ff770f3bd,18.31N,78.89E,TRANSACTION_SUCCESS
659448834e83923ff770f3be,21.72N,76.03E,TRANSACTION_SUCCESS
659448834e83923ff770f3bf,20.75N,73.39E,TRANSACTION_SUCCESS
659448834e83923ff770f3c0,16.51N,77.17E,TRANSACTION_SUCCESS
659448834e83923ff770f3c1,20.73N,72.91E,TRANSACTION_SUCCESS
659448834e83923ff770f3c2,15.70N,79.50E,TRANSACTION_SUCCESS
659448834e83923ff770f3c3,18.43N,79.64E,TRANSACTION_SUCCESS
659448834e83923ff770f3c4,20.30N,75.05E,TRANSACTION_SUCCESS
659448834e83923ff770f3c5,20.11N,73.35E,TRANSACTION_SUCCESS
659448834e83923ff770f3c6,21.38N,75.48E,TRANSACTION_SUCCESS
659448844e83923ff770f3c7,21.17N,74.14E,TRANSACTION_SUCCESS
659448844e83923ff770f3c8,21.10N,72.59E,TRANSACTION_SUCCESS
659448844e83923ff770f3c9,15.86N,76.86E,TRANSACTION_SUCCESS
659448844e83923ff770f3ca,17.67N,73.88E,TRANSACTION_SUCCESS
659448844e83923ff770f3cb,17.51N,76.65E,TRANSACTION_SUCCESS
659448844e83923ff770f3cc,22.03N,77.45E,TRANSACTION_SUCCESS
659448844e83923ff770f3cd,21.91N,75.43E,TRANSACTION_SUCCESS
659448854e83923ff770f3ce,17.31N,75.36E,TRANSACTION_SUCCESS
659448854e83923ff770f3cf,18.61N,77.86E,TRANSACTION_SUCCESS
659448854e83923ff770f3d0,18.14N,74.37E,TRANSACTION_SUCCESS
659448854e83923ff770f3d1,20.41N,80.41E,TRANSACTION_SUCCESS
659448854e83923ff770f3d2,17.72N,79.17E,TRANSACTION_SUCCESS
659448854e83923ff770f3d3,15.93N,75.35E,TRANSACTION_SUCCESS
659448854e83923ff770f3d4,16.74N,76.18E,TRANSACTION_SUCCESS
659448864e83923ff770f3d5,16.86N,77.02E,TRANSACTION_SUCCESS
659448864e83923ff770f3d6,16.26N,75.50E,TRANSACTION_SUCCESS
659448864e83923ff770f3d7,19.61N,74.40E,TRANSACTION_SUCCESS
659448864e83923ff770f3d8,20.73N,77.94E,TRANSACTION_SUCCESS
659448864e83923ff770f3d9,19.38N,79.00E,TRANSACTION_PENDING
659448864e83923ff770f3da,20.01N,73.64E,TRANSACTION_SUCCESS
659448864e83923ff770f3db,19.56N,78.59E,TRANSACTION_SUCCESS
659448864e83923ff770f3dc,18.26N,76.35E,TRANSACTION_SUCCESS
659448874e83923ff770f3dd,18.16N,80.34E,TRANSACTION_SUCCESS
659448874e83923ff770f3de,17.71N,79.96E,TRANSACTION_SUCCESS
659448874e83923ff770f3df,19.27N,75.67E,TRANSACTION_SUCCESS
659448874e83923ff770f3e0,18.77N,77.63E,TRANSACTION_SUCCESS
659448874e83923ff770f3e1,15.76N,76.42E,TRANSACTION_SUCCESS
659448874e83923ff770f3e2,17.68N,79.91E,TRANSACTION_SUCCESS
659448874e83923ff770f3e3,16.40N,77.02E,TRANSACTION_SUCCESS
659448874e83923ff770f3e4,16.32N,73.65E,TRANSACTION_SUCCESS
659448874e83923ff770f3e5,22.09N,72.95E,TRANSACTION_SUCCESS
659448884e83923ff770f3e6,17.64N,79.14E,TRANSACTION_SUCCESS
659448884e83923ff770f3e7,20.95N,76.84E,TRANSACTION_SUCCESS
659448884e83923ff770f3e8,15.48N,79.96E,TRANSACTION_SUCCESS
659448884e83923ff770f3e9,19.72N,76.12E,TRANSACTION_SUCCESS
659448884e83923ff770f3ea,18.92N,77.44E,TRANSACTION_SUCCESS
659448884e83923ff770f3eb,17.83N,72.58E,TRANSACTION_SUCCESS
659448884e83923ff770f3ec,16.75N,80.35E,TRANSACTION_SUCCESS
659448884e83923ff770f3ed,21.59N,80.51E,TRANSACTION_SUCCESS
659448894e83923ff770f3ee,16.51N,73.94E,TRANSACTION_SUCCESS
659448894e83923ff770f3ef,17.54N,73.86E,TRANSACTION_SUCCESS
659448894e83923ff770f3f0,18.46N,73.28E,TRANSACTION_SUCCESS
659448894e83923ff770f3f1,17.42N,73.38E,TRANSACTION_SUCCESS
659448894e83923ff770f3f2,17.01N,77.99E,TRANSACTION_SUCCESS
659448894e83923ff770f3f3,15.95N,77.10E,TRANSACTION_SUCCESS
659448894e83923ff770f3f4,22.04N,76.99E,TRANSACTION_SUCCESS
659448894e83923ff770f3f5,21.11N,74.09E,TRANSACTION_SUCCESS
6594488a4e83923ff770f3f6,21.44N,79.45E,TRANSACTION_SUCCESS
6594488a4e83923ff770f3f7,19.99N,73.51E,TRANSACTION_SUCCESS
6594488a4e83923ff770f3f8,17.53N,77.83E,TRANSACTION_FAILED
6594488a4e83923ff770f3f9,18.49N,79.41E,TRANSACTION_SUCCESS
6594488a4e83923ff770f3fa,18.64N,75.44E,TRANSACTION_SUCCESS
6594488a4e83923ff770f3fb,19.25N,77.83E,TRANSACTION_PENDING
6594488a4e83923ff770f3fc,15.66N,76.26E,TRANSACTION_SUCCESS
6594488b4e83923ff770f3fd,16.71N,75.44E,TRANSACTION_SUCCESS
6594488b4e83923ff770f3fe,15.79N,73.61E,TRANSACTION_FAILED
6594488b4e83923ff770f3ff,16.18N,76.92E,TRANSACTION_SUCCESS
6594488b4e83923ff770f400,18.86N,73.28E,TRANSACTION_SUCCESS
6594488b4e83923ff770f401,21.18N,72.79E,TRANSACTION_SUCCESS
6594488b4e83923ff770f402,20.29N,77.78E,TRANSACTION_SUCCESS
6594488c4e83923ff770f403,18.71N,73.80E,TRANSACTION_SUCCESS
6594488c4e83923ff770f404,21.35N,76.90E,TRANSACTION_SUCCESS
6594488c4e83923ff770f405,18.12N,80.19E,TRANSACTION_SUCCESS
6594488c4e83923ff770f406,20.72N,77.11E,TRANSACTION_SUCCESS
6594488c4e83923ff770f407,18.93N,79.03E,TRANSACTION_SUCCESS
6594488c4e83923ff770f408,15.98N,74.63E,TRANSACTION_SUCCESS
6594488c4e83923ff770f409,19.95N,73.74E,TRANSACTION_SUCCESS
6594488c4e83923ff770f40a,20.45N,80.17E,TRANSACTION_SUCCESS
6594488d4e83923ff770f40b,19.98N,76.09E,TRANSACTION_SUCCESS
6594488d4e83923ff770f40c,21.69N,73.45E,TRANSACTION_SUCCESS
6594488d4e83923ff770f40d,16.96N,78.80E,TRANSACTION_SUCCESS
6594488d4e83923ff770f40e,16.40N,78.67E,TRANSACTION_SUCCESS
6594488d4e83923ff770f40f,17.67N,73.66E,TRANSACTION_SUCCESS
6594488d4e83923ff770f410,21.69N,77.47E,TRANSACTION_SUCCESS
6594488e4e83923ff770f411,15.53N,80.49E,TRANSACTION_SUCCESS
6594488e4e83923ff770f412,17.48N,77.71E,TRANSACTION_SUCCESS
6594488e4e83923ff770f413,17.48N,77.01E,TRANSACTION_SUCCESS
6594488e4e83923ff770f414,15.78N,74.68E,TRANSACTION_SUCCESS
6594488e4e83923ff770f415,21.86N,74.72E,TRANSACTION_SUCCESS
6594488e4e83923ff770f416,15.73N,74.33E,TRANSACTION_SUCCESS
6594488e4e83923ff770f417,15.48N,77.41E,TRANSACTION_SUCCESS
6594488e4e83923ff770f418,19.15N,76.59E,TRANSACTION_SUCCESS
6594488f4e83923ff770f419,21.03N,73.17E,TRANSACTION_SUCCESS
6594488f4e83923ff770f41a,16.39N,74.67E,TRANSACTION_SUCCESS
6594488f4e83923ff770f41b,20.11N,79.57E,TRANSACTION_SUCCESS
6594488f4e83923ff770f41c,21.17N,79.68E,TRANSACTION_FAILED
6594488f4e83923ff770f41d,17.31N,76.63E,TRANSACTION_SUCCESS
6594488f4e83923ff770f41e,19.47N,75.94E,TRANSACTION_SUCCESS
6594488f4e83923ff770f41f,17.12N,78.62E,TRANSACTION_SUCCESS
6594488f4e83923ff770f420,19.79N,80.50E,TRANSACTION_SUCCESS
659448904e83923ff770f421,21.15N,74.84E,TRANSACTION_SUCCESS
659448904e83923ff770f422,18.83N,73.27E,TRANSACTION_SUCCESS
659448904e83923ff770f423,16.31N,78.63E,TRANSACTION_SUCCESS
659448904e83923ff770f424,16.80N,75.15E,TRANSACTION_PENDING
659448904e83923ff770f425,18.96N,76.43E,TRANSACTION_SUCCESS
659448904e83923ff770f426,17.02N,75.14E,TRANSACTION_SUCCESS
659448904e83923ff770f427,21.77N,80.02E,TRANSACTION_SUCCESS
659448914e83923ff770f428,19.71N,73.54E,TRANSACTION_SUCCESS
659448914e83923ff770f429,21.92N,74.01E,TRANSACTION_SUCCESS
659448914e83923ff770f42a,15.44N,79.03E,TRANSACTION_SUCCESS
659448914e83923ff770f42b,20.85N,73.03E,TRANSACTION_SUCCESS
659448914e83923ff770f42c,19.65N,76.28E,TRANSACTION_SUCCESS
659448914e83923ff770f42d,15.84N,77.29E,TRANSACTION_SUCCESS
659448914e83923ff770f42e,21.23N,78.75E,TRANSACTION_FAILED
659448914e83923ff770f42f,21.50N,80.50E,TRANSACTION_SUCCESS
659448914e83923ff770f430,21.83N,75.47E,TRANSACTION_SUCCESS
659448924e83923ff770f431,18.74N,78.82E,TRANSACTION_SUCCESS
659448924e83923ff770f432,20.95N,78.91E,TRANSACTION_SUCCESS
659448924e83923ff770f433,16.93N,75.10E,TRANSACTION_SUCCESS
659448924e83923ff770f434,16.21N,73.26E,TRANSACTION_SUCCESS
659448924e83923ff770f435,18.27N,79.11E,TRANSACTION_SUCCESS
659448924e83923ff770f436,21.41N,73.25E,TRANSACTION_SUCCESS
659448924e83923ff770f437,20.92N,78.88E,TRANSACTION_SUCCESS
659448924e83923ff770f438,20.16N,73.82E,TRANSACTION_SUCCESS
659448934e83923ff770f439,20.12N,74.79E,TRANSACTION_SUCCESS
659448934e83923ff770f43a,15.36N,79.43E,TRANSACTION_SUCCESS
659448934e83923ff770f43b,17.48N,72.92E,TRANSACTION_SUCCESS
659448934e83923ff770f43c,15.61N,73.13E,TRANSACTION_SUCCESS
659448934e83923ff770f43d,21.18N,76.19E,TRANSACTION_SUCCESS
659448934e83923ff770f43e,21.98N,73.55E,TRANSACTION_SUCCESS
659448934e83923ff770f43f,18.56N,78.43E,TRANSACTION_SUCCESS
659448934e83923ff770f440,17.75N,73.53E,TRANSACTION_SUCCESS
659448944e83923ff770f441,15.48N,79.92E,TRANSACTION_SUCCESS
659448944e83923ff770f442,15.63N,79.66E,TRANSACTION_SUCCESS
659448944e83923ff770f443,16.34N,73.48E,TRANSACTION_PENDING
659448944e83923ff770f444,20.28N,78.51E,TRANSACTION_SUCCESS
659448944e83923ff770f445,18.98N,73.37E,TRANSACTION_SUCCESS
659448944e83923ff770f446,19.49N,75.88E,TRANSACTION_FAILED
659448944e83923ff770f447,21.95N,75.04E,TRANSACTION_FAILED
659448944e83923ff770f448,21.57N,78.73E,TRANSACTION_SUCCESS
659448954e83923ff770f449,18.44N,79.03E,TRANSACTION_SUCCESS
659448954e83923ff770f44a,19.15N,73.71E,TRANSACTION_SUCCESS
659448954e83923ff770f44b,18.47N,72.74E,TRANSACTION_SUCCESS
659448954e83923ff770f44c,18.11N,76.52E,TRANSACTION_SUCCESS
659448954e83923ff770f44d,21.43N,75.82E,TRANSACTION_SUCCESS
659448954e83923ff770f44e,18.76N,80.42E,TRANSACTION_SUCCESS
659448954e83923ff770f44f,22.04N,76.61E,TRANSACTION_FAILED
659448954e83923ff770f450,19.24N,76.18E,TRANSACTION_SUCCESS
659448964e83923ff770f451,17.77N,75.39E,TRANSACTION_SUCCESS
659448964e83923ff770f452,21.90N,76.63E,TRANSACTION_SUCCESS
659448964e83923ff770f453,20.78N,74.97E,TRANSACTION_SUCCESS
659448964e83923ff770f454,17.83N,77.14E,TRANSACTION_SUCCESS
659448964e83923ff770f455,18.53N,72.98E,TRANSACTION_SUCCESS
659448964e83923ff770f456,18.88N,73.34E,TRANSACTION_SUCCESS
659448964e83923ff770f457,17.79N,78.16E,TRANSACTION_SUCCESS
659448964e83923ff770f458,16.66N,76.75E,TRANSACTION_SUCCESS
659448974e83923ff770f459,20.74N,72.70E,TRANSACTION_SUCCESS
659448974e83923ff770f45a,21.19N,75.03E,TRANSACTION_FAILED
659448974e83923ff770f45b,19.27N,78.50E,TRANSACTION_SUCCESS
659448974e83923ff770f45c,19.38N,77.63E,TRANSACTION_FAILED
659448974e83923ff770f45d,21.95N,72.59E,TRANSACTION_SUCCESS
659448974e83923ff770f45e,15.58N,78.09E,TRANSACTION_SUCCESS
659448974e83923ff770f45f,21.17N,73.33E,TRANSACTION_SUCCESS
659448974e83923ff770f460,21.02N,79.64E,TRANSACTION_SUCCESS
659448974e83923ff770f461,17.40N,77.86E,TRANSACTION_SUCCESS
659448984e83923ff770f462,19.69N,78.05E,TRANSACTION_SUCCESS
659448984e83923ff770f463,19.02N,76.10E,TRANSACTION_SUCCESS
659448984e83923ff770f464,20.10N,74.71E,TRANSACTION_SUCCESS
659448984e83923ff770f465,15.38N,73.17E,TRANSACTION_SUCCESS
659448984e83923ff770f466,20.62N,76.45E,TRANSACTION_PENDING
659448984e83923ff770f467,17.47N,79.09E,TRANSACTION_SUCCESS
659448984e83923ff770f468,16.09N,72.58E,TRANSACTION_SUCCESS
659448984e83923ff770f469,21.52N,76.10E,TRANSACTION_SUCCESS
659448994e83923ff770f46a,17.74N,78.67E,TRANSACTION_FAILED
659448994e83923ff770f46b,21.08N,78.02E,TRANSACTION_SUCCESS
659448994e83923ff770f46c,21.78N,76.62E,TRANSACTION_PENDING
659448994e83923ff770f46d,20.90N,78.90E,TRANSACTION_SUCCESS
659448994e83923ff770f46e,16.48N,76.45E,TRANSACTION_SUCCESS
659448994e83923ff770f46f,15.95N,72.75E,TRANSACTION_SUCCESS
659448994e83923ff770f470,16.38N,76.98E,TRANSACTION_SUCCESS
6594489a4e83923ff770f471,16.72N,74.77E,TRANSACTION_FAILED
6594489a4e83923ff770f472,16.57N,78.31E,TRANSACTION_SUCCESS
6594489a4e83923ff770f473,19.22N,79.95E,TRANSACTION_FAILED
6594489a4e83923ff770f474,18.42N,73.70E,TRANSACTION_SUCCESS
6594489a4e83923ff770f475,16.18N,74.65E,TRANSACTION_SUCCESS
6594489a4e83923ff770f476,21.17N,77.22E,TRANSACTION_SUCCESS
6594489a4e83923ff770f477,16.67N,75.48E,TRANSACTION_SUCCESS
6594489a4e83923ff770f478,21.14N,79.06E,TRANSACTION_SUCCESS
6594489a4e83923ff770f479,19.49N,72.46E,TRANSACTION_SUCCESS
6594489b4e83923ff770f47a,21.34N,76.43E,TRANSACTION_SUCCESS
6594489b4e83923ff770f47b,21.48N,80.04E,TRANSACTION_SUCCESS
6594489b4e83923ff770f47c,20.42N,72.86E,TRANSACTION_SUCCESS
6594489b4e83923ff770f47d,16.84N,75.06E,TRANSACTION_SUCCESS
6594489b4e83923ff770f47e,15.39N,73.17E,TRANSACTION_SUCCESS
6594489b4e83923ff770f47f,21.95N,77.22E,TRANSACTION_SUCCESS
6594489b4e83923ff770f480,19.90N,78.76E,TRANSACTION_SUCCESS
6594489b4e83923ff770f481,19.52N,78.88E,TRANSACTION_SUCCESS
6594489c4e83923ff770f482,18.23N,78.35E,TRANSACTION_PENDING
6594489c4e83923ff770f483,16.13N,74.10E,TRANSACTION_SUCCESS
6594489c4e83923ff770f484,19.19N,77.92E,TRANSACTION_FAILED
6594489c4e83923ff770f485,18.67N,73.36E,TRANSACTION_SUCCESS
6594489c4e83923ff770f486,16.11N,72.87E,TRANSACTION_PENDING
6594489c4e83923ff770f487,19.84N,77.85E,TRANSACTION_SUCCESS
6594489c4e83923ff770f488,18.51N,75.23E,TRANSACTION_FAILED
6594489d4e83923ff770f489,20.16N,76.32E,TRANSACTION_FAILED
6594489d4e83923ff770f48a,18.25N,77.11E,TRANSACTION_SUCCESS
6594489d4e83923ff770f48b,17.48N,78.48E,TRANSACTION_SUCCESS
6594489d4e83923ff770f48c,18.75N,74.50E,TRANSACTION_SUCCESS
6594489d4e83923ff770f48d,18.28N,75.73E,TRANSACTION_SUCCESS
6594489d4e83923ff770f48e,19.00N,77.15E,TRANSACTION_SUCCESS
6594489d4e83923ff770f48f,16.39N,76.86E,TRANSACTION_SUCCESS
6594489d4e83923ff770f490,21.27N,75.64E,TRANSACTION_SUCCESS
6594489e4e83923ff770f491,17.03N,73.81E,TRANSACTION_SUCCESS
6594489e4e83923ff770f492,17.35N,78.06E,TRANSACTION_SUCCESS
6594489e4e83923ff770f493,15.91N,79.07E,TRANSACTION_SUCCESS
6594489e4e83923ff770f494,20.74N,73.54E,TRANSACTION_SUCCESS
6594489e4e83923ff770f495,18.94N,76.56E,TRANSACTION_SUCCESS
6594489e4e83923ff770f496,22.08N,73.80E,TRANSACTION_FAILED
6594489e4e83923ff770f497,20.79N,72.69E,TRANSACTION_SUCCESS
6594489e4e83923ff770f498,20.66N,74.12E,TRANSACTION_SUCCESS
6594489f4e83923ff770f499,15.43N,75.51E,TRANSACTION_SUCCESS
6594489f4e83923ff770f49a,16.89N,75.30E,TRANSACTION_SUCCESS
6594489f4e83923ff770f49b,15.58N,72.90E,TRANSACTION_SUCCESS
6594489f4e83923ff770f49c,20.68N,75.71E,TRANSACTION_SUCCESS
6594489f4e83923ff770f49d,20.03N,76.44E,TRANSACTION_SUCCESS
6594489f4e83923ff770f49e,21.67N,74.13E,TRANSACTION_SUCCESS
6594489f4e83923ff770f49f,18.13N,79.19E,TRANSACTION_SUCCESS
6594489f4e83923ff770f4a0,17.72N,74.30E,TRANSACTION_SUCCESS
659448a04e83923ff770f4a1,16.31N,73.26E,TRANSACTION_SUCCESS
659448a04e83923ff770f4a2,20.12N,78.17E,TRANSACTION_SUCCESS
659448a04e83923ff770f4a3,15.84N,80.39E,TRANSACTION_SUCCESS
659448a04e83923ff770f4a4,15.36N,74.46E,TRANSACTION_SUCCESS
659448a04e83923ff770f4a5,20.59N,78.93E,TRANSACTION_SUCCESS
659448a04e83923ff770f4a6,20.87N,75.12E,TRANSACTION_SUCCESS
659448a04e83923ff770f4a7,16.63N,74.41E,TRANSACTION_SUCCESS
659448a04e83923ff770f4a8,18.56N,74.22E,TRANSACTION_SUCCESS
659448a04e83923ff770f4a9,19.70N,78.88E,TRANSACTION_SUCCESS
659448a14e83923ff770f4aa,21.46N,77.10E,TRANSACTION_SUCCESS
659448a14e83923ff770f4ab,16.65N,73.95E,TRANSACTION_SUCCESS
659448a14e83923ff770f4ac,20.73N,74.63E,TRANSACTION_SUCCESS
659448a14e83923ff770f4ad,21.99N,73.85E,TRANSACTION_SUCCESS
659448a14e83923ff770f4ae,17.24N,79.08E,TRANSACTION_SUCCESS
659448a14e83923ff770f4af,18.19N,78.50E,TRANSACTION_SUCCESS
659448a14e83923ff770f4b0,19.14N,77.27E,TRANSACTION_SUCCESS
659448a14e83923ff770f4b1,21.48N,75.82E,TRANSACTION_SUCCESS
659448a24e83923ff770f4b2,17.44N,79.61E,TRANSACTION_FAILED
659448a24e83923ff770f4b3,20.81N,75.12E,TRANSACTION_SUCCESS
659448a24e83923ff770f4b4,18.16N,74.88E,TRANSACTION_SUCCESS
659448a24e83923ff770f4b5,17.01N,79.17E,TRANSACTION_SUCCESS
659448a24e83923ff770f4b6,16.40N,74.01E,TRANSACTION_SUCCESS
659448a24e83923ff770f4b7,19.96N,73.65E,TRANSACTION_SUCCESS
659448a24e83923ff770f4b8,16.32N,75.27E,TRANSACTION_SUCCESS
659448a24e83923ff770f4b9,21.33N,75.01E,TRANSACTION_SUCCESS
659448a34e83923ff770f4ba,20.54N,75.62E,TRANSACTION_FAILED
659448a34e83923ff770f4bb,20.77N,78.60E,TRANSACTION_SUCCESS
659448a34e83923ff770f4bc,18.75N,72.69E,TRANSACTION_SUCCESS
