id,ammount,transactionStatus,transactionTime,transactionCompletion,TRANSACTION_CITY
20231130215605645,239,TRANSACTION_SUCCESS,2023-10-31T11:21:04.249+00:00,2023-11-06T02:39:04.249+00:00,"{'latitude': '17.22N', 'longitude': '79.81E'}"
20231130215605546,7912,TRANSACTION_SUCCESS,2023-10-31T17:04:04.249+00:00,2023-11-01T05:33:04.249+00:00,"{'latitude': '16.01N', 'longitude': '74.00E'}"
20231130215605191,9403,TRANSACTION_SUCCESS,2023-10-31T15:43:04.249+00:00,2023-10-31T18:10:04.249+00:00,"{'latitude': '18.55N', 'longitude': '73.75E'}"
20231130215605236,7218,TRANSACTION_PENDING,2023-10-30T03:53:04.249+00:00,2023-11-03T17:54:04.249+00:00,"{'latitude': '16.94N', 'longitude': '80.47E'}"
20231130215605151,1757,TRANSACTION_SUCCESS,2023-10-30T19:53:04.249+00:00,2023-10-31T03:22:04.249+00:00,"{'latitude': '18.07N', 'longitude': '78.97E'}"
20231130215605593,5172,TRANSACTION_SUCCESS,2023-11-03T19:06:04.249+00:00,2023-11-10T01:12:04.249+00:00,"{'latitude': '18.05N', 'longitude': '73.74E'}"
20231130215605603,6963,TRANSACTION_PENDING,2023-11-02T01:34:04.249+00:00,2023-11-02T12:50:04.249+00:00,"{'latitude': '19.02N', 'longitude': '79.31E'}"
20231130215605450,4083,TRANSACTION_PENDING,2023-11-03T04:05:04.249+00:00,2023-11-06T02:10:04.249+00:00,"{'latitude': '20.90N', 'longitude': '77.93E'}"
20231130215605656,1500,TRANSACTION_FAILED,2023-10-31T19:11:04.249+00:00,2023-11-01T13:37:04.249+00:00,"{'latitude': '20.09N', 'longitude': '80.10E'}"
20231130215605965,4100,TRANSACTION_PENDING,2023-10-29T05:24:04.249+00:00,2023-11-02T07:30:04.249+00:00,"{'latitude': '19.80N', 'longitude': '73.51E'}"
20231130215605011,5686,TRANSACTION_SUCCESS,2023-10-29T01:44:04.249+00:00,2023-11-02T16:09:04.249+00:00,"{'latitude': '21.00N', 'longitude': '76.44E'}"
20231130215605776,4527,TRANSACTION_SUCCESS,2023-10-30T01:51:04.249+00:00,2023-11-01T01:06:04.249+00:00,"{'latitude': '16.86N', 'longitude': '75.42E'}"
20231130215605517,6389,TRANSACTION_FAILED,2023-10-31T11:54:04.249+00:00,2023-11-07T07:44:04.249+00:00,"{'latitude': '21.21N', 'longitude': '76.73E'}"
20231130215605573,8934,TRANSACTION_SUCCESS,2023-10-30T11:57:04.249+00:00,2023-11-05T16:58:04.249+00:00,"{'latitude': '17.64N', 'longitude': '79.22E'}"
20231130215605050,5923,TRANSACTION_SUCCESS,2023-11-03T10:20:04.249+00:00,2023-11-04T00:14:04.249+00:00,"{'latitude': '17.03N', 'longitude': '75.44E'}"
20231130215605303,8299,TRANSACTION_SUCCESS,2023-10-29T07:30:04.249+00:00,2023-10-29T19:47:04.249+00:00,"{'latitude': '17.22N', 'longitude': '72.59E'}"
20231130215605955,3816,TRANSACTION_SUCCESS,2023-10-29T08:32:04.249+00:00,2023-11-02T20:07:04.249+00:00,"{'latitude': '18.39N', 'longitude': '77.86E'}"
20231130215605635,6364,TRANSACTION_PENDING,2023-11-03T10:40:04.249+00:00,2023-11-08T10:11:04.249+00:00,"{'latitude': '16.24N', 'longitude': '74.09E'}"
20231130215605435,9792,TRANSACTION_SUCCESS,2023-11-03T10:15:04.249+00:00,2023-11-07T19:07:04.249+00:00,"{'latitude': '16.76N', 'longitude': '73.01E'}"
20231130215605520,3838,TRANSACTION_SUCCESS,2023-11-04T06:48:04.249+00:00,2023-11-06T13:03:04.249+00:00,"{'latitude': '16.29N', 'longitude': '76.46E'}"
20231130215605158,1109,TRANSACTION_SUCCESS,2023-11-01T13:27:04.249+00:00,2023-11-02T18:57:04.249+00:00,"{'latitude': '16.29N', 'longitude': '77.21E'}"
20231130215605364,9668,TRANSACTION_SUCCESS,2023-11-01T10:52:04.249+00:00,2023-11-04T05:05:04.249+00:00,"{'latitude': '17.63N', 'longitude': '72.66E'}"
20231130215605498,7389,TRANSACTION_SUCCESS,2023-11-03T13:01:04.249+00:00,2023-11-10T07:24:04.249+00:00,"{'latitude': '15.44N', 'longitude': '74.72E'}"
20231130215605881,8798,TRANSACTION_SUCCESS,2023-11-03T06:48:04.249+00:00,2023-11-06T15:38:04.249+00:00,"{'latitude': '16.76N', 'longitude': '79.13E'}"
20231130215605529,1843,TRANSACTION_SUCCESS,2023-11-03T01:04:04.249+00:00,2023-11-08T08:20:04.249+00:00,"{'latitude': '20.31N', 'longitude': '74.81E'}"
20231130215605081,4518,TRANSACTION_SUCCESS,2023-11-02T09:00:04.249+00:00,2023-11-06T08:22:04.249+00:00,"{'latitude': '18.71N', 'longitude': '79.90E'}"
20231130215605766,5617,TRANSACTION_SUCCESS,2023-11-02T05:35:04.249+00:00,2023-11-08T14:51:04.249+00:00,"{'latitude': '15.97N', 'longitude': '76.46E'}"
20231130215605503,9239,TRANSACTION_SUCCESS,2023-10-29T14:00:04.249+00:00,2023-11-01T09:35:04.249+00:00,"{'latitude': '15.39N', 'longitude': '77.64E'}"
20231130215605194,1568,TRANSACTION_PENDING,2023-11-04T12:33:04.249+00:00,2023-11-10T08:27:04.249+00:00,"{'latitude': '21.98N', 'longitude': '77.01E'}"
20231130215605048,1956,TRANSACTION_SUCCESS,2023-10-31T14:54:04.249+00:00,2023-11-05T22:43:04.249+00:00,"{'latitude': '21.56N', 'longitude': '72.53E'}"
20231130215605217,493,TRANSACTION_PENDING,2023-10-30T14:07:04.249+00:00,2023-10-31T03:20:04.249+00:00,"{'latitude': '16.98N', 'longitude': '79.70E'}"
20231130215605311,1536,TRANSACTION_SUCCESS,2023-11-03T03:25:04.249+00:00,2023-11-04T14:47:04.249+00:00,"{'latitude': '15.44N', 'longitude': '80.33E'}"
20231130215605069,1949,TRANSACTION_FAILED,2023-11-02T13:29:04.249+00:00,2023-11-05T04:08:04.249+00:00,"{'latitude': '19.95N', 'longitude': '78.80E'}"
20231130215605148,1045,TRANSACTION_SUCCESS,2023-10-30T06:39:04.249+00:00,2023-11-05T11:26:04.249+00:00,"{'latitude': '21.50N', 'longitude': '79.56E'}"
20231130215605568,8881,TRANSACTION_FAILED,2023-10-30T19:20:04.249+00:00,2023-11-03T13:32:04.249+00:00,"{'latitude': '15.96N', 'longitude': '74.42E'}"
20231130215605753,8700,TRANSACTION_FAILED,2023-11-03T17:41:04.249+00:00,2023-11-08T13:28:04.249+00:00,"{'latitude': '19.03N', 'longitude': '80.28E'}"
20231130215605878,1254,TRANSACTION_SUCCESS,2023-10-30T08:03:04.249+00:00,2023-11-05T21:06:04.249+00:00,"{'latitude': '16.12N', 'longitude': '74.61E'}"
20231130215605970,9849,TRANSACTION_SUCCESS,2023-11-02T03:58:04.249+00:00,2023-11-05T17:18:04.249+00:00,"{'latitude': '15.69N', 'longitude': '75.18E'}"
20231130215605876,1826,TRANSACTION_PENDING,2023-11-01T10:33:04.249+00:00,2023-11-06T02:44:04.249+00:00,"{'latitude': '15.90N', 'longitude': '78.47E'}"
20231130215605442,1546,TRANSACTION_SUCCESS,2023-10-31T21:43:04.249+00:00,2023-11-01T21:21:04.249+00:00,"{'latitude': '21.70N', 'longitude': '73.98E'}"
20231130215605987,6598,TRANSACTION_SUCCESS,2023-11-04T11:45:04.249+00:00,2023-11-09T16:58:04.249+00:00,"{'latitude': '19.20N', 'longitude': '78.74E'}"
20231130215605825,7628,TRANSACTION_SUCCESS,2023-10-29T06:49:04.249+00:00,2023-11-01T01:22:04.249+00:00,"{'latitude': '18.91N', 'longitude': '75.78E'}"
20231130215605297,4424,TRANSACTION_PENDING,2023-11-01T22:24:04.249+00:00,2023-11-05T22:47:04.249+00:00,"{'latitude': '21.73N', 'longitude': '74.41E'}"
20231130215605875,9762,TRANSACTION_SUCCESS,2023-10-30T15:13:04.249+00:00,2023-11-05T22:32:04.249+00:00,"{'latitude': '18.32N', 'longitude': '74.63E'}"
20231130215605846,1955,TRANSACTION_PENDING,2023-10-31T04:47:04.249+00:00,2023-11-01T15:32:04.249+00:00,"{'latitude': '21.19N', 'longitude': '78.04E'}"
20231130215605219,7487,TRANSACTION_PENDING,2023-10-30T13:43:04.249+00:00,2023-11-06T09:19:04.249+00:00,"{'latitude': '21.79N', 'longitude': '78.64E'}"
20231130215605903,8486,TRANSACTION_PENDING,2023-11-02T04:58:04.249+00:00,2023-11-02T16:57:04.249+00:00,"{'latitude': '19.14N', 'longitude': '76.09E'}"
20231130215605486,9762,TRANSACTION_SUCCESS,2023-10-31T14:53:04.249+00:00,2023-11-04T11:20:04.249+00:00,"{'latitude': '20.86N', 'longitude': '76.73E'}"
20231130215605905,6221,TRANSACTION_FAILED,2023-10-30T06:29:04.249+00:00,2023-11-02T10:41:04.249+00:00,"{'latitude': '16.68N', 'longitude': '72.46E'}"
20231130215605791,4721,TRANSACTION_SUCCESS,2023-10-29T21:03:04.249+00:00,2023-11-04T11:24:04.249+00:00,"{'latitude': '16.18N', 'longitude': '79.19E'}"
20231130215605620,233,TRANSACTION_SUCCESS,2023-10-30T00:52:04.249+00:00,2023-10-30T03:43:04.249+00:00,"{'latitude': '20.01N', 'longitude': '77.58E'}"
20231130215605156,2778,TRANSACTION_SUCCESS,2023-11-03T17:40:04.249+00:00,2023-11-06T04:20:04.249+00:00,"{'latitude': '16.70N', 'longitude': '77.35E'}"
20231130215605624,7873,TRANSACTION_SUCCESS,2023-11-03T21:52:04.249+00:00,2023-11-04T05:21:04.249+00:00,"{'latitude': '21.68N', 'longitude': '80.11E'}"
20231130215605075,7487,TRANSACTION_SUCCESS,2023-10-29T20:40:04.249+00:00,2023-11-03T19:48:04.249+00:00,"{'latitude': '20.61N', 'longitude': '75.58E'}"
20231130215605939,3821,TRANSACTION_SUCCESS,2023-11-02T19:21:04.249+00:00,2023-11-09T07:33:04.249+00:00,"{'latitude': '16.05N', 'longitude': '76.21E'}"
20231130215605172,1356,TRANSACTION_SUCCESS,2023-10-29T15:43:04.249+00:00,2023-10-31T11:34:04.249+00:00,"{'latitude': '16.18N', 'longitude': '74.87E'}"
20231130215605222,1087,TRANSACTION_PENDING,2023-11-01T11:37:04.249+00:00,2023-11-01T14:07:04.249+00:00,"{'latitude': '17.72N', 'longitude': '78.81E'}"
20231130215605105,8529,TRANSACTION_SUCCESS,2023-10-29T15:56:04.249+00:00,2023-11-04T01:18:04.249+00:00,"{'latitude': '20.17N', 'longitude': '73.48E'}"
20231130215605027,2538,TRANSACTION_SUCCESS,2023-10-30T10:36:04.249+00:00,2023-11-04T20:12:04.249+00:00,"{'latitude': '20.63N', 'longitude': '75.73E'}"
20231130215605871,7344,TRANSACTION_PENDING,2023-11-04T22:05:04.249+00:00,2023-11-06T00:56:04.249+00:00,"{'latitude': '17.89N', 'longitude': '75.42E'}"
20231130215605831,5594,TRANSACTION_PENDING,2023-11-01T18:53:04.249+00:00,2023-11-02T05:05:04.249+00:00,"{'latitude': '17.56N', 'longitude': '73.29E'}"
20231130215605437,6294,TRANSACTION_FAILED,2023-11-02T04:31:04.249+00:00,2023-11-03T06:12:04.249+00:00,"{'latitude': '16.66N', 'longitude': '74.62E'}"
20231130215605998,1892,TRANSACTION_SUCCESS,2023-10-31T05:19:04.249+00:00,2023-10-31T18:47:04.249+00:00,"{'latitude': '21.52N', 'longitude': '75.86E'}"
20231130215605913,6661,TRANSACTION_PENDING,2023-10-31T08:44:04.249+00:00,2023-11-01T16:09:04.249+00:00,"{'latitude': '18.69N', 'longitude': '73.28E'}"
20231130215605231,5327,TRANSACTION_PENDING,2023-11-03T20:57:04.249+00:00,2023-11-07T19:27:04.249+00:00,"{'latitude': '16.08N', 'longitude': '75.32E'}"
20231130215605184,5910,TRANSACTION_SUCCESS,2023-10-31T18:57:04.249+00:00,2023-11-07T16:47:04.249+00:00,"{'latitude': '19.55N', 'longitude': '74.33E'}"
20231130215605556,233,TRANSACTION_SUCCESS,2023-10-31T10:07:04.249+00:00,2023-11-05T10:57:04.249+00:00,"{'latitude': '20.82N', 'longitude': '72.69E'}"
20231130215605779,8595,TRANSACTION_SUCCESS,2023-11-04T09:08:04.249+00:00,2023-11-06T13:38:04.249+00:00,"{'latitude': '20.87N', 'longitude': '74.55E'}"
20231130215605855,3865,TRANSACTION_SUCCESS,2023-11-04T14:40:04.249+00:00,2023-11-04T17:36:04.249+00:00,"{'latitude': '16.38N', 'longitude': '78.55E'}"
20231130215605318,5634,TRANSACTION_SUCCESS,2023-10-30T15:24:04.249+00:00,2023-10-30T23:01:04.249+00:00,"{'latitude': '16.28N', 'longitude': '78.61E'}"
20231130215605057,1655,TRANSACTION_SUCCESS,2023-10-29T16:01:04.249+00:00,2023-10-30T08:05:04.249+00:00,"{'latitude': '17.73N', 'longitude': '75.60E'}"
20231130215605828,8705,TRANSACTION_SUCCESS,2023-10-29T02:08:04.249+00:00,2023-10-30T02:40:04.249+00:00,"{'latitude': '20.68N', 'longitude': '72.57E'}"
20231130215605643,9482,TRANSACTION_PENDING,2023-11-04T21:31:04.249+00:00,2023-11-11T09:14:04.249+00:00,"{'latitude': '20.87N', 'longitude': '79.64E'}"
20231130215605678,9806,TRANSACTION_SUCCESS,2023-10-30T04:49:04.249+00:00,2023-10-30T15:38:04.249+00:00,"{'latitude': '16.81N', 'longitude': '79.80E'}"
20231130215605898,2223,TRANSACTION_SUCCESS,2023-11-03T19:38:04.249+00:00,2023-11-09T14:51:04.249+00:00,"{'latitude': '18.03N', 'longitude': '74.59E'}"
20231130215605967,6600,TRANSACTION_SUCCESS,2023-10-30T04:08:04.249+00:00,2023-11-03T17:10:04.249+00:00,"{'latitude': '21.95N', 'longitude': '78.52E'}"
20231130215605613,9223,TRANSACTION_SUCCESS,2023-10-30T01:47:04.249+00:00,2023-11-02T12:59:04.249+00:00,"{'latitude': '21.74N', 'longitude': '76.12E'}"
20231130215605778,252,TRANSACTION_SUCCESS,2023-11-01T22:57:04.249+00:00,2023-11-05T14:25:04.249+00:00,"{'latitude': '20.54N', 'longitude': '76.31E'}"
20231130215605133,8524,TRANSACTION_SUCCESS,2023-10-30T09:01:04.249+00:00,2023-11-04T04:51:04.249+00:00,"{'latitude': '20.79N', 'longitude': '79.73E'}"
20231130215605849,3120,TRANSACTION_PENDING,2023-10-31T11:21:04.249+00:00,2023-11-05T12:15:04.249+00:00,"{'latitude': '18.64N', 'longitude': '77.49E'}"
20231130215605207,6786,TRANSACTION_SUCCESS,2023-11-02T20:34:04.249+00:00,2023-11-05T17:09:04.249+00:00,"{'latitude': '17.74N', 'longitude': '80.18E'}"
20231130215605131,4940,TRANSACTION_SUCCESS,2023-10-29T11:01:04.249+00:00,2023-11-01T00:50:04.249+00:00,"{'latitude': '18.62N', 'longitude': '74.26E'}"
20231130215605164,7971,TRANSACTION_SUCCESS,2023-11-02T09:19:04.249+00:00,2023-11-02T11:20:04.249+00:00,"{'latitude': '18.43N', 'longitude': '76.94E'}"
20231130215605466,3468,TRANSACTION_SUCCESS,2023-11-04T05:05:04.249+00:00,2023-11-05T23:13:04.249+00:00,"{'latitude': '21.78N', 'longitude': '73.53E'}"
20231130215605114,1601,TRANSACTION_PENDING,2023-10-31T18:51:04.249+00:00,2023-11-04T12:45:04.249+00:00,"{'latitude': '19.69N', 'longitude': '76.30E'}"
20231130215605536,7726,TRANSACTION_SUCCESS,2023-10-30T00:28:04.249+00:00,2023-10-30T21:27:04.249+00:00,"{'latitude': '20.32N', 'longitude': '76.67E'}"
20231130215605784,3224,TRANSACTION_SUCCESS,2023-10-31T14:51:04.249+00:00,2023-11-04T17:49:04.249+00:00,"{'latitude': '20.03N', 'longitude': '77.37E'}"
20231130215605963,7459,TRANSACTION_SUCCESS,2023-10-29T09:24:04.249+00:00,2023-10-29T13:58:04.249+00:00,"{'latitude': '17.72N', 'longitude': '80.01E'}"
20231130215605792,2125,TRANSACTION_PENDING,2023-11-01T17:05:04.249+00:00,2023-11-06T04:15:04.249+00:00,"{'latitude': '20.55N', 'longitude': '72.93E'}"
20231130215605350,303,TRANSACTION_SUCCESS,2023-10-30T02:40:04.249+00:00,2023-11-04T20:37:04.249+00:00,"{'latitude': '21.18N', 'longitude': '75.90E'}"
20231130215605411,4199,TRANSACTION_SUCCESS,2023-11-04T04:37:04.249+00:00,2023-11-04T15:56:04.249+00:00,"{'latitude': '21.17N', 'longitude': '72.59E'}"
20231130215605244,625,TRANSACTION_SUCCESS,2023-11-04T20:10:04.249+00:00,2023-11-05T03:33:04.249+00:00,"{'latitude': '21.00N', 'longitude': '78.23E'}"
20231130215605724,2947,TRANSACTION_SUCCESS,2023-10-30T19:39:04.249+00:00,2023-11-06T14:05:04.249+00:00,"{'latitude': '20.07N', 'longitude': '76.76E'}"
20231130215605058,999,TRANSACTION_SUCCESS,2023-11-03T11:21:04.249+00:00,2023-11-09T10:17:04.249+00:00,"{'latitude': '16.42N', 'longitude': '73.45E'}"
20231130215605742,8140,TRANSACTION_SUCCESS,2023-11-04T08:22:04.249+00:00,2023-11-09T14:45:04.249+00:00,"{'latitude': '18.49N', 'longitude': '78.35E'}"
20231130215605706,2451,TRANSACTION_SUCCESS,2023-11-03T00:33:04.249+00:00,2023-11-08T16:47:04.249+00:00,"{'latitude': '21.90N', 'longitude': '77.97E'}"
20231130215605600,8359,TRANSACTION_SUCCESS,2023-10-29T15:11:04.249+00:00,2023-11-04T13:09:04.249+00:00,"{'latitude': '18.71N', 'longitude': '78.89E'}"
20231130215605505,2997,TRANSACTION_FAILED,2023-10-29T11:01:04.249+00:00,2023-11-01T19:48:04.249+00:00,"{'latitude': '16.89N', 'longitude': '72.65E'}"
20231130215605940,9957,TRANSACTION_PENDING,2023-10-29T02:15:04.249+00:00,2023-10-29T10:19:04.249+00:00,"{'latitude': '19.91N', 'longitude': '79.94E'}"
20231130215605306,449,TRANSACTION_SUCCESS,2023-11-01T08:56:04.249+00:00,2023-11-07T13:45:04.249+00:00,"{'latitude': '17.22N', 'longitude': '79.81E'}"
20231130215605566,2573,TRANSACTION_SUCCESS,2023-11-04T19:24:04.249+00:00,2023-11-09T17:30:04.249+00:00,"{'latitude': '16.01N', 'longitude': '74.00E'}"
20231130215605524,4093,TRANSACTION_PENDING,2023-10-29T16:04:04.249+00:00,2023-11-02T09:53:04.249+00:00,"{'latitude': '18.55N', 'longitude': '73.75E'}"
20231130215605720,4142,TRANSACTION_SUCCESS,2023-11-02T16:10:04.249+00:00,2023-11-02T21:55:04.249+00:00,"{'latitude': '16.94N', 'longitude': '80.47E'}"
20231130215605162,2878,TRANSACTION_SUCCESS,2023-10-30T20:05:04.249+00:00,2023-11-01T19:20:04.249+00:00,"{'latitude': '18.07N', 'longitude': '78.97E'}"
20231130215605239,8629,TRANSACTION_PENDING,2023-11-01T06:28:04.249+00:00,2023-11-07T10:45:04.249+00:00,"{'latitude': '18.05N', 'longitude': '73.74E'}"
20231130215605320,7643,TRANSACTION_SUCCESS,2023-11-04T04:10:04.249+00:00,2023-11-11T00:38:04.249+00:00,"{'latitude': '19.02N', 'longitude': '79.31E'}"
20231130215605883,8103,TRANSACTION_SUCCESS,2023-10-29T16:28:04.249+00:00,2023-11-05T04:41:04.249+00:00,"{'latitude': '20.90N', 'longitude': '77.93E'}"
20231130215605452,5689,TRANSACTION_SUCCESS,2023-10-30T16:36:04.249+00:00,2023-10-30T23:14:04.249+00:00,"{'latitude': '20.09N', 'longitude': '80.10E'}"
20231130215605558,2405,TRANSACTION_FAILED,2023-11-04T12:55:04.249+00:00,2023-11-06T12:45:04.249+00:00,"{'latitude': '19.80N', 'longitude': '73.51E'}"
20231130215605605,3452,TRANSACTION_PENDING,2023-10-29T19:28:04.249+00:00,2023-10-30T18:53:04.249+00:00,"{'latitude': '21.00N', 'longitude': '76.44E'}"
20231130215605980,9885,TRANSACTION_SUCCESS,2023-11-04T02:10:04.249+00:00,2023-11-04T11:44:04.249+00:00,"{'latitude': '16.86N', 'longitude': '75.42E'}"
20231130215605808,2424,TRANSACTION_SUCCESS,2023-10-30T23:20:04.249+00:00,2023-11-05T09:08:04.249+00:00,"{'latitude': '21.21N', 'longitude': '76.73E'}"
20231130215605448,7786,TRANSACTION_PENDING,2023-10-29T06:40:04.249+00:00,2023-11-03T16:22:04.249+00:00,"{'latitude': '17.64N', 'longitude': '79.22E'}"
20231130215605806,4093,TRANSACTION_SUCCESS,2023-11-04T09:29:04.249+00:00,2023-11-06T05:15:04.249+00:00,"{'latitude': '17.03N', 'longitude': '75.44E'}"
20231130215605354,4644,TRANSACTION_FAILED,2023-11-01T17:48:04.249+00:00,2023-11-05T17:39:04.249+00:00,"{'latitude': '17.22N', 'longitude': '72.59E'}"
20231130215605443,1494,TRANSACTION_SUCCESS,2023-11-01T05:14:04.249+00:00,2023-11-01T23:38:04.249+00:00,"{'latitude': '18.39N', 'longitude': '77.86E'}"
20231130215605143,538,TRANSACTION_SUCCESS,2023-11-03T04:15:04.249+00:00,2023-11-04T23:56:04.249+00:00,"{'latitude': '16.24N', 'longitude': '74.09E'}"
20231130215605675,9216,TRANSACTION_SUCCESS,2023-11-01T03:51:04.249+00:00,2023-11-07T03:59:04.249+00:00,"{'latitude': '16.76N', 'longitude': '73.01E'}"
20231130215605809,4310,TRANSACTION_SUCCESS,2023-10-29T08:55:04.249+00:00,2023-11-01T16:22:04.249+00:00,"{'latitude': '16.29N', 'longitude': '76.46E'}"
20231130215605067,308,TRANSACTION_SUCCESS,2023-10-30T18:00:04.249+00:00,2023-11-03T05:57:04.249+00:00,"{'latitude': '16.29N', 'longitude': '77.21E'}"
20231130215605201,9833,TRANSACTION_SUCCESS,2023-11-01T03:10:04.249+00:00,2023-11-07T10:03:04.249+00:00,"{'latitude': '17.63N', 'longitude': '72.66E'}"
20231130215605341,250,TRANSACTION_FAILED,2023-11-01T14:27:04.249+00:00,2023-11-03T11:01:04.249+00:00,"{'latitude': '15.44N', 'longitude': '74.72E'}"
20231130215605469,6214,TRANSACTION_PENDING,2023-10-31T13:38:04.249+00:00,2023-11-05T09:30:04.249+00:00,"{'latitude': '16.76N', 'longitude': '79.13E'}"
20231130215605401,4379,TRANSACTION_SUCCESS,2023-10-30T09:50:04.249+00:00,2023-11-05T07:01:04.249+00:00,"{'latitude': '20.31N', 'longitude': '74.81E'}"
20231130215605616,4892,TRANSACTION_PENDING,2023-10-30T04:00:04.249+00:00,2023-10-31T17:59:04.249+00:00,"{'latitude': '18.71N', 'longitude': '79.90E'}"
20231130215605198,1810,TRANSACTION_SUCCESS,2023-10-29T16:36:04.249+00:00,2023-11-04T12:50:04.249+00:00,"{'latitude': '15.97N', 'longitude': '76.46E'}"
20231130215605935,1650,TRANSACTION_FAILED,2023-10-29T08:17:04.249+00:00,2023-11-04T07:09:04.249+00:00,"{'latitude': '15.39N', 'longitude': '77.64E'}"
20231130215605798,452,TRANSACTION_SUCCESS,2023-11-02T22:25:04.249+00:00,2023-11-04T01:47:04.249+00:00,"{'latitude': '21.98N', 'longitude': '77.01E'}"
20231130215605259,8226,TRANSACTION_FAILED,2023-10-30T14:37:04.249+00:00,2023-11-01T14:06:04.249+00:00,"{'latitude': '21.56N', 'longitude': '72.53E'}"
20231130215605013,6163,TRANSACTION_SUCCESS,2023-11-02T23:01:04.249+00:00,2023-11-03T14:31:04.249+00:00,"{'latitude': '16.98N', 'longitude': '79.70E'}"
20231130215605279,7603,TRANSACTION_PENDING,2023-11-02T15:26:04.249+00:00,2023-11-04T18:45:04.249+00:00,"{'latitude': '15.44N', 'longitude': '80.33E'}"
20231130215605006,1746,TRANSACTION_SUCCESS,2023-10-29T06:46:04.249+00:00,2023-11-01T08:10:04.249+00:00,"{'latitude': '19.95N', 'longitude': '78.80E'}"
20231130215605096,7026,TRANSACTION_SUCCESS,2023-11-03T06:44:04.249+00:00,2023-11-06T18:00:04.249+00:00,"{'latitude': '21.50N', 'longitude': '79.56E'}"
20231130215605090,5484,TRANSACTION_SUCCESS,2023-11-04T11:06:04.249+00:00,2023-11-08T21:25:04.249+00:00,"{'latitude': '15.96N', 'longitude': '74.42E'}"
20231130215605232,9144,TRANSACTION_SUCCESS,2023-10-30T22:52:04.249+00:00,2023-11-01T04:15:04.249+00:00,"{'latitude': '19.03N', 'longitude': '80.28E'}"
20231130215605024,1509,TRANSACTION_SUCCESS,2023-10-29T18:37:04.249+00:00,2023-10-30T21:36:04.249+00:00,"{'latitude': '16.12N', 'longitude': '74.61E'}"
20231130215605073,8089,TRANSACTION_PENDING,2023-10-30T22:50:04.249+00:00,2023-11-04T08:07:04.249+00:00,"{'latitude': '15.69N', 'longitude': '75.18E'}"
20231130215605130,7124,TRANSACTION_SUCCESS,2023-10-30T16:32:04.249+00:00,2023-11-03T18:04:04.249+00:00,"{'latitude': '15.90N', 'longitude': '78.47E'}"
20231130215605464,9954,TRANSACTION_FAILED,2023-10-29T15:01:04.249+00:00,2023-11-01T02:21:04.249+00:00,"{'latitude': '21.70N', 'longitude': '73.98E'}"
20231130215605710,703,TRANSACTION_FAILED,2023-11-01T07:18:04.249+00:00,2023-11-01T09:30:04.249+00:00,"{'latitude': '19.20N', 'longitude': '78.74E'}"
20231130215605879,5057,TRANSACTION_SUCCESS,2023-11-04T20:33:04.249+00:00,2023-11-07T00:35:04.249+00:00,"{'latitude': '18.91N', 'longitude': '75.78E'}"
20231130215605423,1991,TRANSACTION_SUCCESS,2023-10-30T05:49:04.249+00:00,2023-11-05T00:44:04.249+00:00,"{'latitude': '21.73N', 'longitude': '74.41E'}"
20231130215605703,6364,TRANSACTION_SUCCESS,2023-11-03T12:05:04.249+00:00,2023-11-05T15:45:04.249+00:00,"{'latitude': '18.32N', 'longitude': '74.63E'}"
20231130215605436,8737,TRANSACTION_SUCCESS,2023-10-30T02:27:04.249+00:00,2023-10-31T16:25:04.249+00:00,"{'latitude': '21.19N', 'longitude': '78.04E'}"
20231130215605673,9739,TRANSACTION_PENDING,2023-11-03T11:41:04.249+00:00,2023-11-09T01:22:04.249+00:00,"{'latitude': '21.79N', 'longitude': '78.64E'}"
20231130215605834,9456,TRANSACTION_SUCCESS,2023-11-01T04:43:04.249+00:00,2023-11-02T13:46:04.249+00:00,"{'latitude': '19.14N', 'longitude': '76.09E'}"
20231130215605896,7859,TRANSACTION_SUCCESS,2023-10-29T05:03:04.249+00:00,2023-11-04T02:40:04.249+00:00,"{'latitude': '20.86N', 'longitude': '76.73E'}"
20231130215605522,7554,TRANSACTION_SUCCESS,2023-11-02T20:15:04.249+00:00,2023-11-04T12:23:04.249+00:00,"{'latitude': '16.68N', 'longitude': '72.46E'}"
20231130215605491,8020,TRANSACTION_PENDING,2023-11-01T08:12:04.249+00:00,2023-11-07T21:00:04.249+00:00,"{'latitude': '16.18N', 'longitude': '79.19E'}"
20231130215605661,4799,TRANSACTION_SUCCESS,2023-11-02T02:57:04.249+00:00,2023-11-04T18:11:04.249+00:00,"{'latitude': '20.01N', 'longitude': '77.58E'}"
20231130215605689,7022,TRANSACTION_SUCCESS,2023-11-04T00:22:04.249+00:00,2023-11-06T23:48:04.249+00:00,"{'latitude': '16.70N', 'longitude': '77.35E'}"
20231130215605199,9036,TRANSACTION_FAILED,2023-10-29T19:13:04.249+00:00,2023-10-31T10:36:04.249+00:00,"{'latitude': '21.68N', 'longitude': '80.11E'}"
20231130215605192,4578,TRANSACTION_SUCCESS,2023-10-29T02:16:04.249+00:00,2023-11-03T03:26:04.249+00:00,"{'latitude': '20.61N', 'longitude': '75.58E'}"
20231130215605227,2948,TRANSACTION_SUCCESS,2023-11-04T21:26:04.249+00:00,2023-11-08T19:05:04.249+00:00,"{'latitude': '16.05N', 'longitude': '76.21E'}"
